EmployeeID,Total Hours Worked,JobInvolvement,PerformanceRating,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
2418,1866.7999999999997,3,3,32,1,2,2,1,3,1,1,2,6,2,27430,1.0,19,1,1.0,2,1,0,0,4.0,2.0,3.0
2419,1785.6000000000001,3,4,26,0,0,1,18,2,3,1,1,1,2,108800,1.0,23,1,7.0,5,7,5,7,4.0,4.0,3.0
2420,1900.7999999999997,3,3,55,0,2,1,23,1,1,1,5,2,0,23420,5.0,11,2,8.0,2,4,1,2,1.0,2.0,3.0
2421,1991.4,1,3,34,0,2,2,28,3,1,0,2,6,1,176500,1.0,19,1,15.0,6,15,4,13,2.0,4.0,4.0
2422,1533.9999999999998,2,3,60,0,2,2,17,4,3,1,1,3,0,40250,3.0,13,1,19.0,5,1,0,0,3.0,4.0,4.0
2423,1935.6,3,3,33,0,2,2,3,3,1,1,3,3,1,97250,1.0,11,0,14.0,0,14,2,13,2.0,2.0,3.0
2424,1609.4,3,3,37,0,1,1,13,3,1,1,1,2,0,119040,1.0,12,1,6.0,4,6,1,3,3.0,4.0,2.0
2425,1777.6000000000001,3,3,34,0,2,1,7,2,1,1,1,0,1,21770,1.0,13,0,10.0,5,10,8,7,2.0,4.0,3.0
2426,2296.2,3,3,23,1,2,1,12,2,3,1,2,6,0,75250,1.0,14,2,3.0,2,3,0,2,3.0,4.0,3.0
2427,2120.2,4,3,44,0,2,0,1,3,1,1,1,6,1,48340,1.0,14,0,9.0,1,8,6,7,3.0,4.0,3.0
2428,2034.0000000000005,3,3,35,0,1,1,13,3,1,1,3,7,2,20420,0.0,16,0,6.0,2,5,1,4,1.0,4.0,4.0
2429,2024.8,1,3,43,0,2,1,25,4,1,1,2,7,1,22200,1.0,11,0,10.0,2,10,8,8,4.0,4.0,3.0
2430,1671.2,3,3,24,0,2,1,6,3,1,1,3,7,1,10520,1.0,13,0,5.0,3,5,0,4,3.0,3.0,3.0
2431,1751.4,3,3,41,0,2,2,6,4,2,1,1,6,2,28210,1.0,17,0,10.0,3,10,8,7,4.0,3.0,3.0
2432,1973.8,3,3,29,0,2,1,2,2,1,1,2,6,1,192370,9.0,11,1,9.0,2,5,1,2,4.0,3.0,3.0
2433,1562.2,1,3,36,0,2,0,1,4,1,0,3,6,2,41070,3.0,11,1,17.0,2,13,6,7,3.0,4.0,2.0
2434,1574.6000000000001,2,3,45,0,0,2,2,3,1,0,2,4,1,83960,3.0,15,2,25.0,3,23,14,4,3.0,3.0,2.0
2435,1605.6,2,3,24,1,2,2,6,2,3,0,2,3,1,20070,1.0,12,0,1.0,2,1,0,0,4.0,3.0,3.0
2436,1697.3999999999996,3,3,47,1,1,1,1,3,3,0,2,7,1,196270,7.0,11,2,25.0,1,23,14,10,3.0,3.0,1.0
2437,1905.8,3,3,26,0,2,1,9,1,3,1,1,7,1,106860,1.0,14,1,3.0,2,3,0,2,4.0,3.0,4.0
2438,1644.7999999999997,3,4,45,0,2,1,1,4,1,1,1,5,2,29420,1.0,22,1,21.0,4,21,8,6,4.0,2.0,3.0
2439,1711.6,3,3,32,0,1,2,1,1,2,1,2,2,1,88580,6.0,16,1,10.0,2,5,1,3,1.0,3.0,2.0
2440,1801.2,3,3,31,0,2,1,14,2,1,1,1,7,1,167560,1.0,11,2,6.0,5,5,0,3,2.0,3.0,4.0
2441,1913.8000000000002,1,3,41,0,0,2,2,2,3,1,2,6,1,107980,6.0,14,2,10.0,5,3,1,2,3.0,2.0,3.0
2442,2459.6,3,3,40,0,2,1,22,2,5,1,1,0,1,23230,2.0,16,1,18.0,2,1,0,0,2.0,1.0,3.0
2443,1497.0,2,3,24,0,2,1,3,3,1,0,1,6,0,14160,1.0,15,1,6.0,3,6,1,2,2.0,1.0,4.0
2444,1878.6,2,3,46,0,2,1,6,3,3,1,4,7,2,46150,6.0,12,0,19.0,3,10,0,9,3.0,2.0,3.0
2445,1840.4,3,4,35,0,2,2,8,4,1,1,1,2,1,24610,2.0,20,1,17.0,4,7,0,7,4.0,3.0,3.0
2446,1826.1999999999998,3,3,30,0,2,2,9,4,2,1,1,2,1,87220,1.0,17,1,10.0,3,10,0,8,2.0,4.0,2.0
2447,1914.7999999999995,3,3,47,0,0,1,3,2,1,0,2,7,1,39550,7.0,12,1,4.0,5,1,0,0,3.0,2.0,1.0
2448,2435.2,3,4,46,0,2,1,1,4,5,0,3,7,0,99570,4.0,20,0,13.0,1,10,0,3,3.0,4.0,2.0
2449,2583.2,3,4,36,1,2,1,1,3,3,1,2,4,0,33760,5.0,20,0,16.0,3,2,2,2,2.0,1.0,3.0
2450,1752.2,3,3,32,1,2,1,26,3,3,0,2,5,2,88230,6.0,13,2,10.0,3,0,0,0,1.0,2.0,3.0
2451,1492.0000000000002,3,3,23,0,2,2,6,4,1,1,3,4,2,103220,1.0,14,2,3.0,2,3,1,2,3.0,2.0,1.0
2452,1614.2000000000003,3,3,31,0,1,2,3,3,2,1,2,7,2,46210,2.0,18,1,9.0,3,5,1,4,4.0,4.0,2.0
2453,2545.0,2,3,39,0,0,1,3,3,1,0,2,4,1,109760,1.0,11,0,9.0,3,9,5,8,4.0,4.0,3.0
2454,1907.9999999999998,2,3,32,0,2,1,6,3,5,1,1,6,1,36600,3.0,11,2,10.0,0,4,0,2,4.0,3.0,1.0
2455,1967.2,2,3,40,0,2,2,6,3,1,1,3,4,2,104820,1.0,11,1,21.0,6,21,12,8,2.0,2.0,2.0
2456,1937.3999999999999,3,3,45,0,2,1,19,4,3,1,1,8,1,71190,4.0,15,0,9.0,2,5,0,3,3.0,3.0,4.0
2457,1544.4,3,3,30,0,1,2,9,3,1,1,1,5,2,95820,0.0,12,1,10.0,2,9,0,7,4.0,1.0,3.0
2458,1493.0000000000002,3,3,24,0,1,2,3,4,2,1,1,7,1,45080,0.0,11,1,3.0,5,2,2,1,1.0,4.0,3.0
2459,1676.2,3,3,30,1,1,1,10,3,1,0,1,1,0,22070,6.0,14,0,6.0,4,4,1,2,3.0,4.0,2.0
2460,1892.8,4,3,31,0,2,1,3,2,1,1,3,2,1,77560,1.0,15,2,6.0,3,5,0,2,1.0,3.0,3.0
2461,1574.0000000000002,2,3,27,0,2,2,3,3,1,1,1,3,2,66940,1.0,13,1,6.0,2,6,1,4,3.0,4.0,2.0
2462,1684.3999999999999,3,3,29,1,2,2,4,3,2,1,5,6,2,36910,1.0,13,0,2.0,3,2,2,2,2.0,2.0,3.0
2463,2185.8,3,4,29,0,1,1,8,4,1,0,1,7,2,23770,8.0,21,1,10.0,2,3,0,2,4.0,3.0,4.0
2464,1988.2,3,3,30,0,2,2,7,3,1,1,3,7,0,23130,2.0,11,0,12.0,5,7,1,7,3.0,1.0,3.0
2465,2471.4000000000005,2,3,34,0,2,1,1,2,3,0,2,0,1,176650,0.0,11,0,6.0,5,5,1,2,4.0,4.0,3.0
2466,1828.2000000000003,3,3,33,0,0,1,2,4,3,1,1,8,2,25960,8.0,14,1,13.0,4,11,1,7,4.0,2.0,2.0
2467,1904.1999999999998,3,3,49,0,2,2,3,4,2,1,1,7,2,47280,3.0,11,1,8.0,4,5,0,4,4.0,4.0,4.0
2468,2068.2000000000003,1,3,33,1,2,1,10,3,1,1,1,7,2,43020,2.0,13,0,11.0,3,0,0,0,1.0,1.0,2.0
2469,1951.6,3,3,38,0,1,1,28,3,3,1,1,0,1,29790,4.0,12,1,9.0,3,6,0,5,3.0,2.0,2.0
2470,1550.2,3,3,31,1,2,0,9,4,0,1,2,2,1,168850,2.0,14,2,10.0,2,1,0,0,1.0,3.0,3.0
2471,1583.0000000000005,3,3,29,0,2,1,3,4,4,0,2,8,0,55930,1.0,13,1,1.0,3,1,0,0,4.0,1.0,3.0
2472,1683.3999999999996,3,3,30,0,2,1,2,1,3,1,1,8,1,104450,3.0,18,1,10.0,3,7,1,7,3.0,3.0,3.0
2473,1487.1999999999998,3,3,32,0,0,1,10,4,1,0,1,2,2,87400,2.0,11,1,12.0,2,7,0,7,2.0,2.0,3.0
2474,2234.2,2,3,38,0,2,1,8,2,5,0,1,4,1,25140,3.0,11,0,15.0,2,1,1,0,2.0,4.0,3.0
2475,2082.4000000000005,3,3,43,1,1,1,1,4,4,1,3,7,1,76550,9.0,12,1,6.0,3,1,0,0,3.0,3.0,3.0
2476,1661.2000000000003,3,3,42,0,2,0,1,3,4,0,1,0,0,174650,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0
2477,1891.3999999999999,3,4,55,0,2,1,3,2,1,0,1,7,1,73510,8.0,20,1,34.0,3,1,0,0,3.0,4.0,3.0
2478,1677.1999999999998,3,3,33,0,0,1,14,3,4,1,1,6,0,108200,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0
2479,1577.2,3,3,41,0,2,1,5,3,3,1,1,8,0,121690,1.0,19,0,5.0,2,5,0,4,3.0,1.0,3.0
2480,2042.4,2,4,34,0,0,1,7,4,3,0,1,6,0,196260,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0
2481,2031.0000000000002,4,3,53,0,0,1,10,4,3,1,2,0,1,20700,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0
2482,1523.4,3,3,43,0,2,2,16,2,2,0,1,2,2,67820,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0
2483,1930.9999999999998,3,3,34,0,2,2,10,2,1,0,5,7,2,77790,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0
2484,1871.3999999999999,4,3,21,1,2,2,1,2,2,1,5,0,2,27910,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0
2485,1583.8,2,3,38,0,2,1,8,2,1,0,2,7,1,32010,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0
2486,2212.8,3,3,22,1,2,1,1,3,4,1,4,6,1,49680,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0
2487,1822.2000000000005,2,3,31,0,2,1,8,5,1,1,5,7,1,131200,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0
2488,1655.8,3,3,51,0,2,1,1,4,1,0,1,3,1,40330,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0
2489,1995.2000000000003,2,3,37,0,2,1,24,1,1,1,2,7,1,32910,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0
2490,2494.0,4,3,46,0,2,2,3,4,2,0,1,8,0,42720,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0
2491,2360.7999999999997,2,3,36,0,2,1,27,3,5,0,4,6,1,50560,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0
2492,2325.8000000000006,4,3,44,1,1,2,10,4,1,1,1,6,0,28440,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0
2493,1534.2000000000003,3,3,37,0,2,1,19,2,5,1,2,7,0,27030,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0
2494,2132.2,3,4,35,1,2,1,15,4,1,1,2,6,2,19040,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0
2495,1993.2,3,3,33,0,2,1,8,5,3,1,2,2,1,82240,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0
2496,1841.2000000000003,3,3,28,0,2,2,9,3,3,0,2,7,1,47660,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0
2497,1720.0000000000002,2,3,39,0,2,2,3,4,2,0,2,2,2,26100,7.0,12,0,9.0,2,4,2,2,3.0,3.0,3.0
2498,1655.6000000000001,3,3,46,0,0,1,9,2,1,1,2,4,2,57310,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0
2499,1642.6,3,3,40,0,2,1,2,2,3,1,1,5,1,25390,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0
2500,1628.6,3,3,42,0,2,1,7,4,4,0,2,2,1,57140,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0
2501,1677.0,3,3,35,0,0,2,10,1,1,0,2,5,0,43230,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0
2502,1925.3999999999999,3,3,38,0,0,2,6,4,2,1,3,7,0,73360,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0
2503,1969.0,4,4,34,1,1,1,2,1,1,1,1,4,1,134990,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0
2504,1547.8,3,3,37,1,2,1,24,3,1,1,1,2,2,137580,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0
2505,1543.6000000000001,2,3,39,0,1,1,2,1,3,1,2,0,0,51550,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0
2506,1854.0,3,3,43,0,0,0,8,5,3,0,3,7,2,22580,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0
2507,1940.4,1,3,41,0,2,1,3,3,1,1,3,6,2,35970,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0
2508,2571.9999999999995,2,3,41,0,2,1,1,1,5,1,3,2,0,25150,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0
2509,1780.8000000000002,3,3,30,0,2,2,26,3,2,0,2,3,2,44200,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0
2510,2164.0,2,3,26,1,2,0,2,1,5,0,3,7,1,65780,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0
2511,2005.4000000000003,3,3,46,1,2,1,10,3,3,1,1,7,1,44220,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0
2512,1640.4,3,3,40,0,2,2,27,2,3,0,3,7,0,102740,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0
2513,1840.6000000000001,2,3,34,0,2,1,2,3,1,1,2,2,1,53430,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0
2514,1650.8000000000002,3,3,58,0,0,1,2,4,3,1,1,2,0,23760,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0
2515,1840.4,2,3,35,0,2,1,8,1,5,0,3,4,1,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0
2516,2663.2000000000003,3,3,47,0,2,1,19,5,3,0,2,6,0,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0
2517,1794.8000000000002,3,3,40,0,2,1,1,4,1,1,2,3,0,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0
2518,1755.3999999999999,2,3,54,0,2,2,27,4,3,1,1,6,1,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0
2519,1866.4,3,3,31,0,1,2,8,4,4,0,3,4,1,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0
2520,1886.8,3,3,28,0,2,2,1,2,1,1,3,3,1,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0
2521,2378.6,1,3,38,0,2,1,19,3,3,0,2,4,1,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0
2522,1524.8000000000002,2,3,26,0,2,2,8,3,2,0,1,0,2,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0
2523,2402.7999999999997,3,3,58,0,1,1,10,4,5,0,1,8,1,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0
2524,1900.6,3,4,18,0,0,1,2,3,1,1,3,8,2,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0
2525,1528.2000000000003,3,3,31,1,2,1,2,3,1,1,3,2,1,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0
2526,2164.7999999999997,2,3,29,1,2,1,8,2,3,1,1,3,0,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0
2527,1787.6000000000004,2,3,45,0,0,2,1,4,5,1,1,6,1,170480,4.0,15,0,10.0,3,8,5,7,3.0,3.0,4.0
2528,2652.9999999999995,3,3,36,0,2,2,2,3,5,0,5,2,1,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0
2529,1755.2,3,4,43,0,1,2,8,3,3,1,1,5,1,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0
2530,2542.6,3,3,27,0,1,2,8,4,1,1,5,6,2,21070,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0
2531,1916.4,3,3,29,0,1,1,6,2,3,1,1,1,1,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0
2532,1890.0,3,3,32,0,1,2,9,4,1,1,4,7,2,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0
2533,1621.7999999999997,3,3,42,0,0,1,11,3,3,1,1,3,1,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0
2534,1523.8,2,3,47,0,2,2,2,2,1,0,5,3,2,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0
2535,1792.3999999999999,3,4,46,0,2,0,1,3,1,0,1,2,0,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0
2536,1916.5999999999997,2,3,28,0,0,1,7,3,1,1,1,7,0,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0
2537,1991.6000000000001,3,3,29,0,2,1,16,3,3,0,1,4,0,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0
2538,1642.7999999999997,3,3,42,0,2,2,2,4,3,0,2,5,2,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0
2539,2590.8,3,3,32,1,2,1,1,1,3,1,2,2,2,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0
2540,1947.5999999999997,3,3,46,0,2,1,23,1,1,1,2,2,0,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0
2541,1780.2000000000003,4,3,27,0,2,2,2,3,1,0,5,6,1,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0
2542,1971.7999999999997,3,4,29,0,2,1,1,2,3,1,3,7,1,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0
2543,1574.2000000000005,2,3,43,0,2,1,1,3,1,1,1,4,1,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0
2544,1518.8000000000002,2,3,48,0,2,1,2,3,1,0,2,3,1,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0
2545,2135.0,2,3,29,1,1,1,13,2,1,0,1,2,2,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0
2546,1971.3999999999999,4,4,46,1,2,1,4,4,3,0,2,8,1,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0
2547,1905.6,3,4,27,0,1,1,16,4,3,1,3,0,1,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0
2548,1619.7999999999997,3,3,39,0,2,1,2,3,5,1,3,0,0,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0
2549,1531.2000000000003,3,3,55,0,2,1,2,3,1,0,1,1,1,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0
2550,1742.2,4,3,28,0,2,1,29,2,1,1,2,2,1,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0
2551,1913.8000000000002,3,3,30,1,2,2,12,4,1,0,2,7,2,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0
2552,2622.2000000000003,3,3,22,1,2,1,16,2,1,0,2,2,2,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0
2553,2365.0000000000005,2,3,36,0,2,1,11,3,1,1,1,7,1,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0
2554,1876.0,3,3,31,0,2,1,2,4,1,0,5,3,0,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0
2555,2012.9999999999998,3,3,34,0,2,2,14,2,5,0,1,7,1,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0
2556,1766.2,2,3,29,0,2,1,5,5,1,0,1,7,2,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0
2557,2171.3999999999996,4,3,37,0,2,1,7,2,3,1,1,4,1,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0
2558,2620.8,2,4,35,0,2,2,2,1,5,1,2,2,1,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0
2559,1775.2,2,3,45,0,2,1,3,3,3,0,2,7,1,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0
2560,1627.3999999999999,1,3,36,0,1,1,5,3,3,0,4,4,2,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0
2561,1685.9999999999995,3,3,40,0,2,1,3,3,4,1,1,7,0,68330,2.0,13,0,22.0,3,19,11,16,1.0,1.0,3.0
2562,2320.8,2,3,26,0,2,1,26,2,1,1,2,1,1,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0
2563,1884.1999999999996,2,4,27,0,2,1,4,3,5,1,2,4,2,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0
2564,1782.3999999999999,4,3,48,0,1,1,2,3,1,1,2,5,0,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0
2565,1762.6000000000001,3,3,44,0,2,2,1,2,3,1,4,3,1,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0
2566,2541.6,3,3,34,1,0,1,27,2,1,0,1,8,1,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0
2567,1715.6000000000001,3,4,56,1,2,0,1,2,3,0,5,7,2,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0
2568,1833.2000000000003,3,3,36,0,2,1,13,3,5,0,3,0,1,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0
2569,1588.3999999999996,3,3,41,0,2,1,5,3,1,0,1,7,1,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0
2570,1853.8,3,3,42,0,2,1,7,3,5,0,2,7,1,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0
2571,2080.8,2,4,31,0,2,2,9,4,1,0,1,7,0,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0
2572,2298.6,3,3,34,0,2,1,8,1,1,0,3,2,1,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0
2573,1683.7999999999997,4,4,31,0,2,2,25,2,1,0,3,4,0,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0
2574,1517.3999999999999,4,3,26,0,1,2,16,2,1,1,2,0,1,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0
2575,1946.2,3,3,45,0,1,1,8,4,1,0,2,3,2,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0
2576,1599.2000000000003,3,3,33,0,2,2,1,3,1,0,5,7,2,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0
2577,2634.4,3,3,28,0,1,2,8,3,1,1,4,6,1,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0
2578,1686.1999999999998,3,3,29,1,1,0,2,4,0,1,2,7,2,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0
2579,1551.0,3,3,39,0,0,1,8,5,3,0,2,8,1,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0
2580,1813.2,3,3,27,0,2,2,3,2,5,1,2,0,1,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0
2581,2217.3999999999996,3,3,34,0,1,1,9,4,1,0,2,4,1,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0
2582,2336.6000000000004,3,3,28,1,2,1,25,3,5,1,1,5,2,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0
2583,1489.8000000000002,3,3,47,0,0,1,1,4,3,1,1,6,1,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0
2584,1976.1999999999998,3,3,56,0,2,1,4,3,5,0,2,7,1,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0
2585,1751.0,3,3,39,0,2,1,1,3,4,0,1,2,1,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0
2586,2685.6000000000004,3,3,38,0,1,1,4,2,3,0,1,3,0,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0
2587,2457.2,3,4,58,0,2,2,5,3,2,1,5,8,1,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0
2588,2553.0,3,3,32,1,1,1,9,3,1,1,2,2,2,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0
2589,1884.3999999999999,3,4,38,0,2,1,3,4,1,0,1,8,0,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0
2590,1574.2,2,3,49,0,1,2,11,4,1,1,2,6,1,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0
2591,2175.0,3,3,42,0,2,2,1,3,1,0,1,7,0,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0
2592,1622.2000000000003,3,3,27,1,1,2,8,1,1,1,4,2,1,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0
2593,1636.0,3,3,35,0,2,1,25,1,3,1,1,7,1,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0
2594,1662.3999999999996,3,3,28,0,0,1,21,1,3,1,3,6,2,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0
2595,2431.2000000000003,4,3,31,0,0,2,23,1,3,1,1,7,0,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0
2596,1762.3999999999999,1,3,36,0,0,1,1,3,1,1,2,6,1,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0
2597,1490.2,3,3,34,0,2,2,2,3,2,1,4,0,2,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0
2598,1674.4,2,3,34,0,2,1,19,3,5,0,1,5,0,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0
2599,1686.3999999999996,4,3,26,0,2,1,2,2,1,1,2,6,2,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0
2600,1928.1999999999996,4,4,29,0,2,1,2,4,4,1,2,2,1,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0
2601,1650.4,4,3,32,0,0,1,3,1,1,1,3,3,0,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0
2602,1703.0,3,3,31,0,1,1,25,5,5,0,2,1,1,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0
2603,1561.3999999999999,2,3,28,1,2,2,7,5,1,0,2,8,0,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0
2604,1782.6000000000001,2,3,38,0,2,1,9,2,5,1,3,8,2,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0
2605,2185.2,1,3,35,0,2,1,5,3,1,1,2,8,1,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0
2606,1971.6,3,3,27,0,2,2,2,3,1,0,1,3,2,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0
2607,1829.4,2,3,32,0,2,1,8,1,3,0,2,6,2,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0
2608,2561.4,3,3,31,1,1,1,2,1,4,1,3,7,1,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0
2609,2684.7999999999997,3,3,53,1,2,1,18,3,3,1,1,6,2,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0
2610,1958.6000000000001,3,3,54,0,2,1,14,3,4,1,3,6,1,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0
